id,country,ccode,institution,recommendation,year,womensrightsissue,nomention,inaction,consideration,delegation,execution,compliance,vaw,econ,action,precision,documentname,session,recstate,case,finaljudgmentdate,recSource
CEDAW0657,France,220,CEDAW,"undertake a comprehensive study on the impact of the Act of 18 March 2003 on internal security, including the prohibition of passive soliciting, on the area of prostitution and to review the definition of sexual harassment",2008,Violence against women,0,0,0,1,0,1,true,false,2,3,CEDAW/C/FRA/CO/6,,,,,
CEDAW0658,France,220,CEDAW,"ensure that sex education, including prevention of early pregnancy, be widely promoted and targeted at both girls and boys, women and men, with special attention being paid to migrant and immigrant girls and boys and women and men",2008,Gender equality in health for minorities,0,1,0,0,0,333,false,true,4,2,CEDAW/C/FRA/CO/6,,,,,
CEDAW0659,Georgia,372,CEDAW,study the scale and consequences of child marriage,2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,2,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0660,Georgia,372,CEDAW,"take urgent measures to prevent such marriage among all ethnic groups by taking comprehensive information and awareness-raising measures targeting the public, parents and religious and traditional leaders about the harmful impact of the practice on girls, in particular on their health and development potential",2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,4,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0661,Georgia,372,CEDAW,take measures to prevent the growing number of murders of women by their husbands and partners and other forms of domestic violence,2014,Violence against women,0,0,1,1,0,1,true,false,8,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0662,Georgia,372,CEDAW,encourage women to report acts of sexual and domestic violence by raising awareness about the criminal nature of such acts,2014,Violence against women,0,0,0,1,0,1,true,false,4,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0663,Georgia,372,CEDAW,ensure the effective investigation of cases of violence against women,2014,Violence against women,0,0,0,1,0,1,true,false,3,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0664,Georgia,372,CEDAW,prosecute and punish perpetrators with sanctions commensurate with the gravity of the crime and to provide victims with adequate compensation for damages suffered,2014,Violence against women,0,1,333,333,333,0,true,false,3,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0665,Georgia,372,CEDAW,"ensure that all women who are victims of violence have access to effective protection and assistance, including State-funded shelters, and to improve cooperation with relevant non-governmental organizations in this respect",2014,Violence against women,0,1,0,0,0,333,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0666,Georgia,372,CEDAW,prohibit and adequately sanction the practice of virginity tests carried out on women in violation of their right to privacy,2014,Violence against women,0,1,0,0,0,333,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0667,Georgia,372,CEDAW,Ensure that all reports of trafficking in women and girls are promptly and effectively investigated and perpetrators prosecuted and adequately punished,2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,3,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0668,Georgia,372,CEDAW,"Establish effective permanent mechanisms to identify victims of trafficking, especially among foreign women in prostitution, and allocate sufficient resources to rehabilitation and reintegration programmes for such victims, in addition to ensuring that victims have access to witness protection programmes",2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0669,Georgia,372,CEDAW,Provide financial and other forms of support to civil society organizations working with women who are victims of trafficking in order to facilitate their rehabilitation and reintegration,2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0670,Georgia,372,CEDAW,Combat impunity of perpetrators by investigating reported cases of corruption and ensuring that perpetrators of trafficking-related crimes are punished under the articles of the Criminal Code that match the seriousness of the offence of trafficking,2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,3,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0671,Georgia,372,CEDAW,"Ensure that, during raids of brothels and individual establishments, victims of trafficking and forced prostitution are not treated as offenders",2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,3,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0672,Georgia,372,CEDAW,"Promote school attendance by girls belonging to ethnic minorities, in particular at the secondary level, and take measures to remove barriers to their access to education, such as child marriage",2014,"Gender equality in education for ethnic minorities, violence against women",NaN,NaN,NaN,NaN,NaN,NaN,true,true,4,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0673,Georgia,372,CEDAW,Abolish the requirement for Georgian citizenship or identity documents for gaining access to education beyond the ninth grade,2014,Gender equality in education,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0674,Georgia,372,CEDAW,"Take measures to ensure gender balance among teaching professionals, both at the level of teachers and within the senior levels of school administration, by providing the necessary incentives, including career mobility",2014,Gender equality in education,NaN,NaN,NaN,NaN,NaN,NaN,false,true,4,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0675,Georgia,372,CEDAW,Take measures to increase the participation of women in employment and effectively address the concentration of women in low-paid jobs,2014,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0676,Georgia,372,CEDAW,"Adopt measures to implement the principle of equal pay for work of equal value in order to narrow and close the gender wage gap, consistently reviewing the wages of men and women in all sectors",2014,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,2,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0677,Georgia,372,CEDAW,"Facilitate the reconciliation of professional and private life for women and men, including by expanding the number of childcare facilities and encouraging men to equally participate in family responsibilities,",2014,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0678,Georgia,372,CEDAW,"ratify the Maternity Protection Convention, 2000 (No. 183), of the International Labour Organization;",2014,Gender equality in employment,NaN,NaN,NaN,NaN,NaN,NaN,false,true,1,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0679,Georgia,372,CEDAW,Strengthen measures to prevent and combat sexual harassment of women in the workplace by establishing labour inspectorates for effective labour law reporting and enforcement mechanisms,2014,Violence against women in employment,NaN,NaN,NaN,NaN,NaN,NaN,true,true,2,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0680,Georgia,372,CEDAW,Taking measures to eliminate the practice of sex-selective abortions resulting from prenatal sex discernment,2014,Violence against women in health,NaN,NaN,NaN,NaN,NaN,NaN,true,false,8,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0681,Georgia,372,CEDAW,"ensure that rural women have adequate access to social, health-care and other basic services and economic opportunities, in addition to equal opportunities to participate in political and public life, in particular in decisions relating to the agricultural sector",2014,Gender equality in public and political life for rural women,NaN,NaN,NaN,NaN,NaN,NaN,false,true,8,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0682,Georgia,372,CEDAW,"ensure the availability of nurseries, in addition to shelters and other services for victims of domestic violence, in rural areas",2014,Violence against rural women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0683,Georgia,372,CEDAW,"take measures to address violence against and harassment of lesbian, bisexual and transsexual women and to abolish restrictions for transgender persons with regard to obtaining identity documents",2014,Violence against minority women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0684,Georgia,372,CEDAW,amend the Civil Code to allow marriages between 16 and 18 years of age only by judicial authorization in exceptional circumstances and to ensure that such court decisions are made only upon expressed consent by a child in person before the court so that this does not result in forced marriage,2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,5,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0685,Georgia,372,CEDAW,"prevent the practice of unregistered marriage and, if such marriages occur, to ensure that they are not used to sexually abuse girls below 16 years of age",2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,6,3,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0686,Georgia,372,CEDAW,take all legislative measures necessary to safeguard the economic rights of women in such marriages,2014,Violence against women,NaN,NaN,NaN,NaN,NaN,NaN,true,false,5,2,CEDAW/G/GEO/CO/4-5,,,,,
CEDAW0687,Georgia,372,CEDAW,provide adequate financial compensation to the authors commensurate with the gravity of the violations of their rights,2015,Violence against women,222,222,222,222,222,222,true,false,6,3,CEDAW/C/61/D/24/2009,,,,,
CEDAW0688,Georgia,372,CEDAW,"Ensure that victims of domestic violence and their children are provided with prompt and adequate support, including shelter and psychological support",2015,Violence against women,0,1,0,0,0,0,true,false,6,3,CEDAW/C/61/D/24/2009,,,,,
CEDAW0689,Georgia,372,CEDAW,"Intensify awareness-raising campaigns and introduce a zero-tolerance policy in respect of violence against women and, more specifically, domestic violence",2015,Violence against women,0,0,0,1,0,1,true,false,4,3,CEDAW/C/61/D/24/2009,,,,,
CEDAW0690,Georgia,372,CEDAW,Ratify the Convention on Preventing and Combating Violence against Women and Domestic Violence,2015,Violence against women,0,0,0,1,1,0,true,false,1,3,CEDAW/C/61/D/24/2009,,,,,
CEDAW0691,Georgia,372,CEDAW,"Provide mandatory training for judges, lawyers and law enforcement personnel, including prosecutors, on the application of the Prevention of Domestic Violence Act, including on the definition of domestic violence and on gender stereotypes, as well as appropriate training on the Convention, the Optional Protocol thereto and the Committee’s general recommendations, in particular general recommendation No. 19",2015,Violence against women,222,222,222,222,222,222,true,false,6,3,CEDAW/C/61/D/24/2009,,,,,
CEDAW0692,Georgia,372,CEDAW,"give due consideration to the views of the Committee, together with its recommendations, and shall submit to the Committee, within six months, a written response, including information on any action taken in the light of the views and recommendations of the Committee",2015,Violence against women,222,222,222,222,222,222,true,false,1,2,CEDAW/C/61/D/24/2009,,,,,
CEDAW0693,Georgia,372,CEDAW,"publish recommendations and to have them widely disseminated, in order to reach all sectors of society.",2015,Violence against women,222,222,222,222,222,222,true,false,4,3,CEDAW/C/61/D/24/2009,,,,,
CEDAW0694,Germany,255,CEDAW,"step up its efforts to assist women and men in striking a balance between family and employment responsibilities, inter alia through further awareness-raising and education initiatives for both women and men on adequate sharing of care of children and domestic tasks, as well as by ensuring that part-time employment is not taken up almost exclusively by women",2009,Gender equality in employment,0,0,0,1,1,0,false,true,4,3,CEDAW/C/DEU/CO/6,,,,,
CEDAW0695,Germany,255,CEDAW,"step up its efforts to improve the availability, affordability and quality of care places for school-age children in order to facilitate the re-entry of women into the labour market",2009,Gender equality in employment,0,0,0,0,1,0,false,true,6,3,CEDAW/C/DEU/CO/6,,,,,
